Match,n,i
False,2468,100
True,2468,100
False,2468,100
True,2468,100
True,2468,100
False,2468,100
True,2468,100
False,2468,100
False,2468,100
False,2468,100
False,2468,100
True,2468,100
False,2468,100
True,2468,100
False,2468,100
True,2468,100
True,2468,100
False,2468,100
True,2468,100
False,2468,100
True,2468,100
False,2468,100
True,2468,100
False,2468,100
False,2468,100
False,2468,100
False,2468,100
False,2468,100
True,2468,100
False,2468,100
True,2468,100
True,2468,100
False,2468,100
True,2468,100
True,2468,100
True,2468,100
False,2468,100
True,2468,100
False,2468,100
False,2468,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
False,2467,100
True,2467,100
False,2467,100
False,2467,100
False,2467,100
True,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
False,2467,100
False,2467,100
True,2467,100
False,2467,100
False,2467,100
True,2467,100
True,2467,100
False,2467,100
True,2467,100
False,2467,100
True,2467,100
False,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
True,2467,100
False,2467,100
True,2467,100
False,2467,100
True,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
True,2467,100
True,2467,100
False,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
False,2467,100
True,2467,100
False,2467,100
False,2467,100
False,2467,100
True,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
False,2467,100
True,2467,100
False,2467,100
True,2467,100
False,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
True,2467,100
False,2467,100
False,2467,100
False,2467,100
True,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
True,2467,100
True,2467,100
True,2467,100
True,2467,100
False,2467,100
True,2466,100
False,2466,100
True,2466,100
True,2466,100
True,2466,100
True,2466,100
True,2466,100
False,2466,100
False,2466,100
False,2466,100
False,2466,100
False,2466,100
True,2466,100
False,2466,100
False,2466,100
True,2466,100
False,2466,100
True,2466,100
False,2466,100
True,2466,100
True,2466,100
True,2466,100
False,2466,100
True,2466,100
False,2466,100
False,2466,100
